question,answer,source,category,dataset_name,split,quality_score
Eziyet suçunun mağduru için ne gibi sonuçları olabilir?,"Eziyet suçunun mağduru, ruhsal ve fiziksel olarak acı çekebilir, öz saygısı zedelenebilir, kendine güvenini kaybedebilir, sosyal ilişkilerinde sorunlar yaşayabilir ve depresyon, anksiyete gibi ruhsal rahatsızlıklar geliştirebilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
İşkence ve eziyet suçları hangi temel insan haklarını ihlal eder?,"İşkence ve eziyet suçları, temel insan hakları olan hayata, özgürlüğe ve güvenliğe ilişkin hakkı, bedensel ve ruhsal bütünlüğe ilişkin hakkı, insan onuruna ilişkin hakkı, adil yargılanma hakkını ve işkenceye ve kötü muameleye karşı korunma hakkını ihlal eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,10
İşkence ve eziyet suçlarını önlemek için ne gibi önlemler alınabilir?,"İşkence ve eziyet suçlarını önlemek için toplumsal farkındalık yaratmak, eğitim programları düzenlemek, şiddet ve ayrımcılığa karşı mücadele etmek, insan haklarına saygı gösteren bir kültür oluşturmak, insan hakları ihlallerini raporlama ve soruşturma mekanizmalarını güçlendirmek ve insan hakları ihlallerine karşı caydırıcı cezalar uygulamak gibi önlemler alınabilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
İşkence ve eziyet suçlarının toplumsal sonuçları nelerdir?,"İşkence ve eziyet suçlarının toplumsal sonuçları şunlardır: Toplumda güvensizliğin artması, şiddete yatkınlığın artması, insan haklarına saygının azalması, toplumsal huzurun bozulması, adalete olan güvenin azalması, hukukun üstünlüğünün zedelenmesi, toplumsal refahın azalması ve insan hakları ihlallerinin yaygınlaşması.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
İşkence ve eziyet suçlarının uluslararası hukuktaki yeri nedir?,"İşkence ve eziyet suçları, uluslararası hukukta en ağır suçlar arasında kabul edilir. Birleşmiş Milletler İşkenceye Karşı Sözleşmesi ve Avrupa İnsan Hakları Sözleşmesi gibi uluslararası anlaşmalar, işkence ve eziyetin yasaklanmasını ve mağdurların tazmin edilmesini düzenler.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Türkiye'de işkence ve eziyet suçlarına karşı mücadele için hangi kurumlar görevlidir?,"Türkiye'de işkence ve eziyet suçlarına karşı mücadele için Anayasa Mahkemesi, Avrupa İnsan Hakları Mahkemesi, İnsan Hakları ve Eşitlik Kurumu, Başsavcılık, İçişleri Bakanlığı, Adalet Bakanlığı gibi kurumlar görevlidir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
İşkence ve eziyet suçlarına maruz kalan kişiler nasıl yardım alabilir?,"İşkence ve eziyet suçlarına maruz kalan kişiler, avukat, insan hakları örgütü, sivil toplum kuruluşu, sağlık kuruluşu, kolluk kuvvetleri, savcılık veya mahkeme gibi kurumlardan yardım alabilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
İşkence ve eziyet suçlarına karşı toplumda farkındalık yaratmak için ne gibi çalışmalar yapılabilir?,"İşkence ve eziyet suçlarına karşı toplumda farkındalık yaratmak için eğitim programları düzenlemek, belgesel filmler, tiyatro oyunları, konferanslar ve seminerler düzenlemek, medyada haberler ve programlar yayınlamak, sosyal medya kampanyaları başlatmak ve insan hakları ihlallerini raporlama ve soruşturma mekanizmalarını tanıtmak gibi çalışmalar yapılabilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Bir kişiye karşı insan onuruyla bağdaşmayan ve bedensel veya ruhsal acıya yol açan davranışları gerçekleştiren kamu görevlisi, ne kadar hapis cezası alabilir?","Bir kişiye karşı insan onuruyla bağdaşmayan ve bedensel veya ruhsal yönden acı çekmesine, algılama veya irade yeteneğinin etkilenmesine, aşağılanmasına yol açacak davranışları gerçekleştiren kamu görevlisi hakkında, Türk Ceza Kanunu'nun 94. maddesi uyarınca üç yıldan oniki yıla kadar hapis cezası verilebilir. Bu suçun işlenmesi, kişinin insan onuruna karşı işlenen bir suç olarak değerlendirilir ve ağır bir ceza gerektirir. Cezanın süresi, suçun işleniş biçimi, mağdurun yaşadığı acı ve diğer unsurlar dikkate alınarak belirlenir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Çocuğa karşı işlenen işkence suçunun cezası ne kadardır?,"Çocuğa karşı işlenen işkence suçu, Türk Ceza Kanunu'nun 94. maddesinin 2. fıkrasına göre, sekiz yıldan onbeş yıla kadar hapis cezası ile cezalandırılır. Bu suçun cezası, çocuğun savunmasızlığı ve korunmaya muhtaç olması nedeniyle daha ağır bir şekilde değerlendirilir. Çocuklara karşı işlenen şiddet, sadece fiziksel değil, ruhsal olarak da büyük travmalara yol açabilir ve bu nedenle ağır cezalar uygulanması gereklidir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Görevi sırasında işlenen işkence suçunda, avukata verilen ceza ne kadardır?","Görevi sırasında işlenen işkence suçunda, avukata verilen ceza, Türk Ceza Kanunu'nun 94. maddesinin 2. fıkrasına göre, sekiz yıldan onbeş yıla kadar hapis cezasıdır. Bu suç, avukatın görevini yapmasını engellemek veya zorlaştırmak amacıyla işlenebilir. Avukatların, bağımsız ve tarafsız olarak görevlerini yerine getirebilmeleri, adil yargılamanın temel şartlarından biridir. Bu nedenle, görevini yapan bir avukata karşı işlenen işkence suçuna ağır cezalar verilmesi, yargı sisteminin güvenilirliğini korumak için önemlidir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Cinsel yönden taciz şeklinde işlenen işkence suçunun cezası nedir?,"Cinsel yönden taciz şeklinde işlenen işkence suçu, Türk Ceza Kanunu'nun 94. maddesinin 3. fıkrasına göre, on yıldan onbeş yıla kadar hapis cezası ile cezalandırılır. Cinsel taciz, kişinin cinsel dokunulmazlığını ihlal eden bir eylemdir ve mağdurda derin ruhsal ve fiziksel yaralar bırakabilir. Bu nedenle, cinsel taciz şeklinde işlenen işkence suçuna verilen ceza, mağdurun yaşadığı acıyı ve toplumda cinsel tacize karşı caydırıcı bir etki oluşturmayı amaçlar.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"İşkence suçuna iştirak eden kişiler, kamu görevlileri ile aynı cezaya mı çarptırılır?","Evet, işkence suçuna iştirak eden kişiler, Türk Ceza Kanunu'nun 94. maddesinin 4. fıkrasına göre, kamu görevlileri ile aynı cezaya çarptırılır. İşkence suçuna iştirak eden kişiler, suçu işleyen kişinin eylemini kolaylaştırmak veya teşvik etmek için birlikte hareket etmişlerdir. Bu nedenle, işkence suçuna iştirak eden kişiler, suçu işleyen kişi ile aynı sorumluluğu paylaşır ve aynı cezalara çarptırılabilirler.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,10
İhmali davranışla işlenen işkence suçunda ceza indirimi uygulanır mı?,"Hayır, ihmali davranışla işlenen işkence suçunda, Türk Ceza Kanunu'nun 94. maddesinin 5. fıkrasına göre, ceza indirimi uygulanmaz. İhmali davranış, kişinin dikkatsizliği veya özensizliği nedeniyle işlenen bir eylemi ifade eder. İşkence suçunda, ihmali davranışla işlenen eylemin bile ağır sonuçlara yol açabileceği düşünülerek ceza indirimi uygulanmaz. Bu, işkence suçunun ciddiyetini ve toplumda caydırıcı bir etki oluşturulması gerektiğini vurgular.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"İşkence sonucu mağdurun duyularında sürekli zayıflama meydana gelmesi durumunda, verilen ceza ne kadar artırılır?","İşkence fiilleri, mağdurun duyularından veya organlarından birinin işlevinin sürekli zayıflamasına neden olmuşsa, Türk Ceza Kanunu'nun 95. maddesinin 1. fıkrasına göre, verilen ceza yarı oranında artırılır. Mağdurun duyularında sürekli zayıflama, işkence suçunun ağır bir sonucu olarak değerlendirilir ve bu nedenle verilen ceza artırılır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,10
Mağdurun konuşmasında sürekli zorluk yaşamasına neden olan işkence fiillerinde ceza artışı nasıl uygulanır?,"Mağdurun konuşmasında sürekli zorluğa neden olan işkence fiillerinde, Türk Ceza Kanunu'nun 95. maddesinin 1. fıkrasına göre, verilen ceza yarı oranında artırılır. Bu, işkence suçunun mağdur üzerinde kalıcı ve ağır bir etkisi olduğunu gösterir ve ceza artışıyla bu etki dikkate alınır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Mağdurun yüzünde kalıcı bir iz bırakması sonucu oluşan işkence fiillerinde ceza ne kadar artırılır?,"Mağdurun yüzünde sabit ize neden olan işkence fiillerinde, Türk Ceza Kanunu'nun 95. maddesinin 1. fıkrasına göre, verilen ceza yarı oranında artırılır. Yüzünde kalıcı bir iz, mağdur için fiziksel ve ruhsal olarak büyük bir acı kaynağı olabilir. Bu nedenle, ceza artışıyla mağdurun yaşadığı acı ve toplumda işkence suçuna karşı caydırıcı bir etki oluşturulması amaçlanır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Mağdurun hayatını tehlikeye sokan işkence fiillerinde ceza ne kadar artırılır?,"Mağdurun yaşamını tehlikeye sokan bir duruma neden olan işkence fiillerinde, Türk Ceza Kanunu'nun 95. maddesinin 1. fıkrasına göre, verilen ceza yarı oranında artırılır. Mağdurun hayatının tehlikeye girmesi, işkence suçunun çok ciddi bir sonucudur ve bu nedenle ceza artışı uygulanır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Gebe bir kadına karşı işlenen ve çocuğunun erken doğumuna neden olan işkence fiillerinde ceza ne kadar artırılır?,"Gebe bir kadına karşı işlenip de çocuğunun vaktinden önce doğmasına neden olan işkence fiillerinde, Türk Ceza Kanunu'nun 95. maddesinin 1. fıkrasına göre, verilen ceza yarı oranında artırılır. Bu, işkence suçunun, sadece mağdurun değil, doğmamış çocuğun da hayatını etkileyebileceğini gösterir ve ceza artışıyla bu etki dikkate alınır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Mağdurun iyileşmesi mümkün olmayan bir hastalığa yakalanmasına neden olan işkence fiillerinde ceza ne kadar artırılır?,"Mağdurun iyileşmesi olanağı bulunmayan bir hastalığa veya bitkisel hayata girmesine neden olan işkence fiillerinde, Türk Ceza Kanunu'nun 95. maddesinin 2. fıkrasına göre, verilen ceza bir kat artırılır. Bu, işkence suçunun mağdur üzerinde kalıcı ve geri dönüşü olmayan bir etki yarattığını gösterir ve ceza artışıyla bu etki dikkate alınır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Mağdurun duyularından veya organlarından birinin işlevini kaybetmesine neden olan işkence fiillerinde, verilen ceza ne kadar artırılır?","Mağdurun duyularından veya organlarından birinin işlevinin yitirilmesine neden olan işkence fiillerinde, Türk Ceza Kanunu'nun 95. maddesinin 2. fıkrasına göre, verilen ceza bir kat artırılır. Mağdurun duyularından veya organlarından birinin işlevini kaybetmesi, işkence suçunun mağdur için büyük bir kayıp ve acı kaynağı olduğunu gösterir. Bu nedenle, ceza artışı uygulanarak bu kayıp ve acı dikkate alınır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Mağdurun konuşma veya çocuk sahibi olma yeteneğini kaybetmesine neden olan işkence fiillerinde, ceza ne kadar artırılır?","Mağdurun konuşma ya da çocuk yapma yeteneklerinin kaybolmasına neden olan işkence fiillerinde, Türk Ceza Kanunu'nun 95. maddesinin 2. fıkrasına göre, verilen ceza bir kat artırılır. Bu, işkence suçunun mağdurun yaşamında büyük bir değişim ve kayıp yarattığını gösterir ve ceza artışıyla bu etki dikkate alınır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,10
Mağdurun yüzünde kalıcı bir değişim meydana getiren işkence fiillerinde ceza ne kadar artırılır?,"Mağdurun yüzünün sürekli değişikliğine neden olan işkence fiillerinde, Türk Ceza Kanunu'nun 95. maddesinin 2. fıkrasına göre, verilen ceza bir kat artırılır. Yüzünde kalıcı bir değişim, mağdur için hem fiziksel hem de ruhsal olarak büyük bir acı kaynağı olabilir. Bu nedenle, ceza artışıyla mağdurun yaşadığı acı ve toplumda işkence suçuna karşı caydırıcı bir etki oluşturulması amaçlanır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Gebe bir kadına karşı işlenen ve çocuğunun düşmesine neden olan işkence fiillerinde ceza ne kadar artırılır?,"Gebe bir kadına karşı işlenip de çocuğunun düşmesine neden olan işkence fiillerinde, Türk Ceza Kanunu'nun 95. maddesinin 2. fıkrasına göre, verilen ceza bir kat artırılır. Bu, işkence suçunun, sadece mağdurun değil, doğmamış çocuğun da hayatını etkileyebileceğini gösterir ve ceza artışıyla bu etki dikkate alınır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Kemik kırılmasına neden olan işkence fiillerinde verilen ceza ne kadardır?,"İşkence fiillerinin vücutta kemik kırılmasına neden olması hâlinde, Türk Ceza Kanunu'nun 95. maddesinin 3. fıkrasına göre, kırığın hayat fonksiyonlarındaki etkisine göre sekiz yıldan onbeş yıla kadar hapis cezasına hükmolunur. Kemik kırılması, işkence suçunun mağdur üzerinde ağır bir fiziksel etki yarattığını gösterir ve cezanın süresi, kırığın ciddiyetine ve mağdurun yaşadığı acıya göre belirlenir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"İşkence sonucunda ölüm meydana gelmesi durumunda, verilen ceza nedir?","İşkence sonucunda ölüm meydana gelmişse, Türk Ceza Kanunu'nun 95. maddesinin 4. fıkrasına göre, ağırlaştırılmış müebbet hapis cezasına hükmolunur. İşkence sonucu ölüm, işkence suçunun en ağır sonucu olarak değerlendirilir ve bu nedenle verilen ceza da en ağır cezadır. Bu ceza, mağdurun hayatının kaybını ve toplumda işkence suçuna karşı caydırıcı bir etki oluşturmayı amaçlar.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Bir kimsenin eziyet çekmesine neden olan davranışları gerçekleştiren kişi, ne kadar hapis cezası alabilir?","Bir kimsenin eziyet çekmesine yol açacak davranışları gerçekleştiren kişi hakkında, Türk Ceza Kanunu'nun 96. maddesinin 1. fıkrasına göre, iki yıldan beş yıla kadar hapis cezasına hükmolunur. Eziyet, kişinin ruhsal veya bedensel olarak acı çekmesine neden olan bir davranış biçimidir. Eziyet suçunun cezası, işkence suçuna göre daha hafif olsa da, mağdurun yaşadığı acıyı ve toplumda şiddete karşı caydırıcı bir etki oluşturulması gerektiğini vurgular.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Çocuğa karşı işlenen eziyet suçunun cezası nedir?,"Çocuğa karşı işlenen eziyet suçu, Türk Ceza Kanunu'nun 96. maddesinin 2. fıkrasına göre, üç yıldan sekiz yıla kadar hapis cezası ile cezalandırılır. Çocuğa karşı işlenen şiddet, sadece fiziksel değil, ruhsal olarak da büyük travmalara yol açabilir ve bu nedenle ağır cezalar uygulanması gereklidir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Üstsoya karşı işlenen eziyet suçunun cezası nedir?,"Üstsoya karşı işlenen eziyet suçu, Türk Ceza Kanunu'nun 96. maddesinin 2. fıkrasına göre, üç yıldan sekiz yıla kadar hapis cezası ile cezalandırılır. Üstsoya karşı işlenen eziyet, aile içi şiddetin bir biçimi olarak değerlendirilir ve mağdurun ruhsal ve fiziksel sağlığını ciddi şekilde etkileyebilir. Bu nedenle, ağır cezalar uygulanarak aile içi şiddete karşı caydırıcı bir etki oluşturulması amaçlanır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
